"location","datetime","temp","tempmax","tempmin"
"New York,US","2019-04-02",6.6,9.8,3.7
"New York,US","2019-04-03",11.8,19.4,5.2
"New York,US","2019-04-04",11.1,16.1,7.8
"New York,US","2019-04-05",5.2,8.3,3.9
"New York,US","2019-04-06",10.9,19.3,4.2
"New York,US","2019-04-07",13.5,16.8,10.1
"New York,US","2019-04-08",16.3,25,11.1
"New York,US","2019-04-09",8.5,10,7.8
"New York,US","2019-04-10",11.5,16.6,7.8
"New York,US","2019-04-11",7.5,10.7,5
"New York,US","2019-04-12",12.3,18.4,7.7
"New York,US","2019-04-13",18.3,22.9,15
"New York,US","2019-04-14",17,20.7,14.5
"New York,US","2019-04-15",13.3,17.1,8.8
"New York,US","2019-04-16",12.4,18.8,7.2
"New York,US","2019-04-17",11.9,15.7,9.3
"New York,US","2019-04-18",13.1,16.2,10.7
"New York,US","2019-04-19",18.6,24,16.1
"New York,US","2019-04-20",15.4,17.8,12.8
"New York,US","2019-04-21",14.2,18.8,11.7
"New York,US","2019-04-22",14.2,17.3,11.7
"New York,US","2019-04-23",17.4,22.9,13.3
"New York,US","2019-04-24",18.9,21.6,16.1
"New York,US","2019-04-25",12.9,16.2,10.6
"New York,US","2019-04-26",13.1,15,11.7
"New York,US","2019-04-27",12.8,16.5,10.6
"New York,US","2019-04-28",10.6,13.2,8.8
"New York,US","2019-04-29",10.3,14.4,6.6
"New York,US","2019-04-30",12.2,16,9.3
"New York,US","2019-05-01",11.7,12.8,10.6
"New York,US","2019-05-02",14.5,24.1,10.6
"New York,US","2019-05-03",11.6,13.3,10.6
"New York,US","2019-05-04",14.2,19,11.4
"New York,US","2019-05-05",12.4,13.8,11.1
"New York,US","2019-05-06",14.8,20.6,11.1
"New York,US","2019-05-07",15.9,20.6,12.2
"New York,US","2019-05-08",16.6,21.6,14.2
"New York,US","2019-05-09",13.5,15,12.2
"New York,US","2019-05-10",17.8,23.3,12.9
"New York,US","2019-05-11",17.7,21.6,14.3
"New York,US","2019-05-12",10.1,15,7.8
"New York,US","2019-05-13",8.6,9.9,7.1
"New York,US","2019-05-14",9.4,11.6,7.8
"New York,US","2019-05-15",14.4,21.6,8.3
"New York,US","2019-05-16",17.5,22.8,12.1
"New York,US","2019-05-17",20.1,24.4,15.1
"New York,US","2019-05-18",18.4,23.8,14.3
"New York,US","2019-05-19",19.7,24.9,15.7
"New York,US","2019-05-20",24.5,29.3,20
"New York,US","2019-05-21",19,23.7,14.3
"New York,US","2019-05-22",18.9,24.3,13.8
"New York,US","2019-05-23",18,22.2,13.8
"New York,US","2019-05-24",21.2,24.3,17.8
"New York,US","2019-05-25",17.3,21.2,13.1
"New York,US","2019-05-26",21.9,30,16.1
"New York,US","2019-05-27",23,27.7,18.3
"New York,US","2019-05-28",19.6,21.7,17.2
"New York,US","2019-05-29",18,21.1,14.3
"New York,US","2019-05-30",16.4,20,14.3
"New York,US","2019-05-31",21.9,27.1,17.2
"New York,US","2019-06-01",21.4,25.6,19.2
"New York,US","2019-06-02",21.8,28.7,17.9
"New York,US","2019-06-03",18.9,23.2,15.6
"New York,US","2019-06-04",18.1,22.8,13.8
"New York,US","2019-06-05",22.1,27.8,17.9
"New York,US","2019-06-06",24.5,28.8,20.7
"New York,US","2019-06-07",22.1,26.2,18
"New York,US","2019-06-08",21.4,27.1,16.8
"New York,US","2019-06-09",20.6,24.9,17.1
"New York,US","2019-06-10",18.2,20.7,16.1
"New York,US","2019-06-11",22.1,26.6,18.3
"New York,US","2019-06-12",20.1,23.8,16.6
"New York,US","2019-06-13",17.6,19.2,15.5
"New York,US","2019-06-14",19.3,23.8,15.6
"New York,US","2019-06-15",22.3,27.8,16.7
"New York,US","2019-06-16",23.3,27.7,20.5
"New York,US","2019-06-17",22.4,23.8,21.2
"New York,US","2019-06-18",20.9,22.3,19.3
"New York,US","2019-06-19",19.9,21.2,19.2
"New York,US","2019-06-20",20.9,25.2,17.9
"New York,US","2019-06-21",21.9,27.6,18.7
"New York,US","2019-06-22",23.1,28.2,17.8
"New York,US","2019-06-23",24.7,30.5,19.3
"New York,US","2019-06-24",24.9,29.9,20
"New York,US","2019-06-25",24.9,30.5,21.7
"New York,US","2019-06-26",26.9,31.1,22.8
"New York,US","2019-06-27",28,33.2,22.8
"New York,US","2019-06-28",27.6,32.1,22.9
"New York,US","2019-06-29",26.6,34.8,22.9
"New York,US","2019-06-30",25.4,30.5,21.8
"New York,US","2019-07-01",24.7,31,19.3
"New York,US","2019-07-02",26,31,21.2
"New York,US","2019-07-03",27,30.5,24.3
"New York,US","2019-07-04",26.4,31.7,22.3
"New York,US","2019-07-05",25.2,28.3,22.8
"New York,US","2019-07-06",26.6,31.2,25
"New York,US","2019-07-07",25.8,29.9,22.9
"New York,US","2019-07-08",23.3,26.6,21.6
"New York,US","2019-07-09",26.1,31.6,21.2
"New York,US","2019-07-10",27.1,31,22.9
"New York,US","2019-07-11",25.1,29.9,22.9
"New York,US","2019-07-12",26.4,32,22.2
"New York,US","2019-07-13",26.5,30.6,22.2
"New York,US","2019-07-14",28.4,33.2,23.4
"New York,US","2019-07-15",26.7,31.6,22.1
"New York,US","2019-07-16",27.8,33.8,23.4
"New York,US","2019-07-17",28.8,33.8,23.8
"New York,US","2019-07-18",24.4,28.2,22.8
"New York,US","2019-07-19",27.4,33.3,22.2
"New York,US","2019-07-20",31.5,36.6,26.8
"New York,US","2019-07-21",31.7,36.6,26.9
"New York,US","2019-07-22",27.2,31.6,23.3
"New York,US","2019-07-23",22.6,23.8,21
"New York,US","2019-07-24",25,30.5,21.1
"New York,US","2019-07-25",26.2,31.1,22.8
"New York,US","2019-07-26",26.5,31,22.8
"New York,US","2019-07-27",26.3,31,22.9
"New York,US","2019-07-28",27.9,32.8,22.9
"New York,US","2019-07-29",28.4,33.7,23.9
"New York,US","2019-07-30",28.9,33.8,25.1
"New York,US","2019-07-31",25.6,32,22.2
"New York,US","2019-08-01",26.7,32,22.8
"New York,US","2019-08-02",26.4,30.9,23.8
"New York,US","2019-08-03",26.2,31,22.9
"New York,US","2019-08-04",26.1,33.1,21.7
"New York,US","2019-08-05",25.2,28.3,22.8
"New York,US","2019-08-06",24.8,27.8,23.3
"New York,US","2019-08-07",24.3,28.8,21.1
"New York,US","2019-08-08",24.9,30,21.1
"New York,US","2019-08-09",25.4,30.4,21.7
"New York,US","2019-08-10",25.2,29.2,21.1
"New York,US","2019-08-11",24.4,28.2,19.9
"New York,US","2019-08-12",26.1,31.5,21.1
"New York,US","2019-08-13",24.9,27.7,23.3
"New York,US","2019-08-14",24.5,27.8,23.4
"New York,US","2019-08-15",24.4,27.8,22.2
"New York,US","2019-08-16",24.1,28.2,21.6
"New York,US","2019-08-17",26.2,31.1,23.3
"New York,US","2019-08-18",27.1,31.7,24.3
"New York,US","2019-08-19",26.9,32.8,23.8
"New York,US","2019-08-20",27.5,31.6,24.4
"New York,US","2019-08-21",26.9,31.1,24.4
"New York,US","2019-08-22",27.5,33.3,23.3
"New York,US","2019-08-23",22.7,24.3,20.5
"New York,US","2019-08-24",22.8,26.5,19.9
"New York,US","2019-08-25",22.2,26,19.3
"New York,US","2019-08-26",20.6,25.5,17.7
"New York,US","2019-08-27",21.1,24.3,19.2
"New York,US","2019-08-28",22.3,23.8,20.6
"New York,US","2019-08-29",24.6,29.8,20.6
"New York,US","2019-08-30",25.4,31.1,20
"New York,US","2019-08-31",25.4,29.2,22.7
"New York,US","2019-09-01",22.9,26,20.5
"New York,US","2019-09-02",22.6,24.9,21.1
"New York,US","2019-09-03",24.3,28.7,21.1
"New York,US","2019-09-04",25.3,30.6,21.1
"New York,US","2019-09-05",22.3,25,19.9
"New York,US","2019-09-06",19,21,16.6
"New York,US","2019-09-07",20.3,25.5,14.9
"New York,US","2019-09-08",22.1,26.6,18.8
"New York,US","2019-09-09",22.6,26.1,19.9
"New York,US","2019-09-10",22.6,26,21
"New York,US","2019-09-11",25.8,32.1,21.1
"New York,US","2019-09-12",24.1,27.1,18.3
"New York,US","2019-09-13",19.3,22.7,16.6
"New York,US","2019-09-14",21.6,23.8,18.3
"New York,US","2019-09-15",24.9,29.9,21.6
"New York,US","2019-09-16",23.1,26,21.7
"New York,US","2019-09-17",22.3,26.5,18.7
"New York,US","2019-09-18",19.4,22.6,17.1
"New York,US","2019-09-19",18.2,23.6,14.2
"New York,US","2019-09-20",20.3,27.1,14.3
"New York,US","2019-09-21",22.8,29.3,17.2
"New York,US","2019-09-22",24.4,30.5,19.4
"New York,US","2019-09-23",26.1,31.1,21.7
"New York,US","2019-09-24",22.8,26.5,20
"New York,US","2019-09-25",21.5,27.1,17.1
"New York,US","2019-09-26",21.6,27.8,18.8
"New York,US","2019-09-27",20,24.2,17.7
"New York,US","2019-09-28",22.6,27.5,18.6
"New York,US","2019-09-29",23.2,26.1,19
"New York,US","2019-09-30",18.4,21.2,16.1
"New York,US","2019-10-01",22,27,17.4
"New York,US","2019-10-02",25.9,33.4,21.4
"New York,US","2019-10-03",14,20.9,11.8
"New York,US","2019-10-04",15.1,18,11.8
"New York,US","2019-10-05",11.4,15.2,7.4
"New York,US","2019-10-06",18.2,21.2,13.5
"New York,US","2019-10-07",21.8,25.7,17.1
"New York,US","2019-10-08",17.1,18.3,16
"New York,US","2019-10-09",14.4,16.1,12.2
"New York,US","2019-10-10",17.4,23.7,12.8
"New York,US","2019-10-11",16.3,18.3,14.3
"New York,US","2019-10-12",16.6,20,14.3
"New York,US","2019-10-13",16.4,20.5,13.3
"New York,US","2019-10-14",18.5,24.2,15.6
"New York,US","2019-10-15",15.8,19.9,12.8
"New York,US","2019-10-16",16.5,18.8,13.9
"New York,US","2019-10-17",13.1,15,11.7
"New York,US","2019-10-18",13.1,16.5,10.6
"New York,US","2019-10-19",12.4,18.2,8.8
"New York,US","2019-10-20",13.5,15.6,12.1
"New York,US","2019-10-21",15.5,21.5,11.7
"New York,US","2019-10-22",15.4,17.2,14.3
"New York,US","2019-10-23",17.1,21,14.3
"New York,US","2019-10-24",15.4,20.6,11.7
"New York,US","2019-10-25",15.3,18.8,12.8
"New York,US","2019-10-26",15.8,18.3,13.3
"New York,US","2019-10-27",16.3,20,14.3
"New York,US","2019-10-28",15.6,17.2,14.3
"New York,US","2019-10-29",14.6,15.6,12.8
"New York,US","2019-10-30",16.5,17.8,15.6
"New York,US","2019-10-31",19.1,21.1,16.6
"New York,US","2019-11-01",12.6,21.1,8.3
"New York,US","2019-11-02",9.8,13.2,7
"New York,US","2019-11-03",9.9,13.7,6.7
"New York,US","2019-11-04",11,14.9,7.1
"New York,US","2019-11-05",13.9,15.7,12.1
"New York,US","2019-11-06",11.4,14.8,8.3
"New York,US","2019-11-07",11.2,14.3,6.6
"New York,US","2019-11-08",4.1,7.6,0.6
"New York,US","2019-11-09",3.3,6.5,-0.1
"New York,US","2019-11-10",8.3,11.1,4.3
"New York,US","2019-11-11",12.6,16.7,9.3
"New York,US","2019-11-12",6.6,13.9,-1.7
"New York,US","2019-11-13",0.1,4.1,-3.4
"New York,US","2019-11-14",4.4,7.8,0.5
"New York,US","2019-11-15",7.3,11.6,3.3
"New York,US","2019-11-16",4.8,7.6,1.6
"New York,US","2019-11-17",4.4,6.7,1.5
"New York,US","2019-11-18",5.9,6.7,4.9
"New York,US","2019-11-19",7.5,11,4.7
"New York,US","2019-11-20",7.3,11,5.6
"New York,US","2019-11-21",8.7,12.8,4.9
"New York,US","2019-11-22",8.9,11.7,4.9
"New York,US","2019-11-23",5.4,8.3,2.8
"New York,US","2019-11-24",6.6,8.8,5
"New York,US","2019-11-25",8.3,12.1,4.3
"New York,US","2019-11-26",11.1,17.7,7.2
"New York,US","2019-11-27",12.2,14.3,9.3
"New York,US","2019-11-28",8.6,11.7,4.3
"New York,US","2019-11-29",3.6,7,0.6
"New York,US","2019-11-30",4.5,9.2,1.6
"New York,US","2019-12-01",2.3,4.3,-1.2
"New York,US","2019-12-02",3,4.2,1.1
"New York,US","2019-12-03",2.1,5.4,0.6
"New York,US","2019-12-04",3.2,4.3,1.1
"New York,US","2019-12-05",4.4,7.7,2.9
"New York,US","2019-12-06",5.7,9.4,2.2
"New York,US","2019-12-07",3,6,1
"New York,US","2019-12-08",3.3,6.6,-0.7
"New York,US","2019-12-09",9.5,12.2,6.1
"New York,US","2019-12-10",12.2,13.4,6.7
"New York,US","2019-12-11",2.6,5,1.1
"New York,US","2019-12-12",1,3.2,-1.3
"New York,US","2019-12-13",6.1,9.9,2.1
"New York,US","2019-12-14",10.4,13.3,7.9
"New York,US","2019-12-15",6.5,9.3,3.8
"New York,US","2019-12-16",2.2,3.8,1.6
"New York,US","2019-12-17",1.8,2.7,1.1
"New York,US","2019-12-18",0.9,3.7,-3.9
"New York,US","2019-12-19",-4.5,-0.8,-7.2
"New York,US","2019-12-20",-1.3,3.6,-4.4
"New York,US","2019-12-21",-0.2,2.1,-2.9
"New York,US","2019-12-22",3.7,8.8,-0.6
"New York,US","2019-12-23",7.6,13.9,3.5
"New York,US","2019-12-24",7,11,4.2
"New York,US","2019-12-25",5,8.3,2.1
"New York,US","2019-12-26",5.6,7.9,3.3
"New York,US","2019-12-27",9.6,11.7,7.8
"New York,US","2019-12-28",8.5,11.6,5.8
"New York,US","2019-12-29",6,7.1,5
"New York,US","2019-12-30",5.2,6.1,3.8
"New York,US","2019-12-31",5.3,7.2,3.8
"New York,US","2020-01-01",3.6,5,1.7
"New York,US","2020-01-02",4.8,8.9,0.7
"New York,US","2020-01-03",7.6,8.4,6.7
"New York,US","2020-01-04",8.3,9.4,6.7
"New York,US","2020-01-05",4.6,7.1,2.8
"New York,US","2020-01-06",3.9,7.2,0.6
"New York,US","2020-01-07",4.7,6.7,3.3
"New York,US","2020-01-08",2.5,6.6,-0.7
"New York,US","2020-01-09",-0.6,2.1,-3.4
"New York,US","2020-01-10",6.5,11.7,1.1
"New York,US","2020-01-11",14.7,18.4,11.1
"New York,US","2020-01-12",15.7,19.4,9.3
"New York,US","2020-01-13",6.4,8.7,3.8
"New York,US","2020-01-14",6.3,7.8,4.9
"New York,US","2020-01-15",8.2,11.6,6.1
"New York,US","2020-01-16",6.7,9.9,2.2
"New York,US","2020-01-17",-1.3,2.1,-4
"New York,US","2020-01-18",-2.3,2.9,-5.1
"New York,US","2020-01-19",4,7.1,0.6
"New York,US","2020-01-20",-1.8,2.6,-5.1
"New York,US","2020-01-21",-1.6,3.1,-4.5
"New York,US","2020-01-22",0.9,5.6,-2.2
"New York,US","2020-01-23",3.6,7.2,0
"New York,US","2020-01-24",6.5,11.5,3.3
"New York,US","2020-01-25",6.6,10,4.3
"New York,US","2020-01-26",5.5,8.8,3.4
"New York,US","2020-01-27",5.1,8.3,3.3
"New York,US","2020-01-28",4.8,7.1,3.8
"New York,US","2020-01-29",3.5,7,1.1
"New York,US","2020-01-30",1.2,4.2,-1.8
"New York,US","2020-01-31",4.2,6.1,2.1
"New York,US","2020-02-01",4.7,6.1,3.8
"New York,US","2020-02-02",3.9,6.2,2.2
"New York,US","2020-02-03",8.1,13.8,2.9
"New York,US","2020-02-04",9.5,13.9,6.1
"New York,US","2020-02-05",6,10.6,4.3
"New York,US","2020-02-06",4.6,5.6,3.2
"New York,US","2020-02-07",5.4,12.2,1.6
"New York,US","2020-02-08",2.6,6,-0.1
"New York,US","2020-02-09",4,7.1,1
"New York,US","2020-02-10",6.5,7.9,5.7
"New York,US","2020-02-11",7.6,9.3,6.2
"New York,US","2020-02-12",5.9,8.3,4.3
"New York,US","2020-02-13",4.7,6.2,2.9
"New York,US","2020-02-14",0.7,4.4,-5.7
"New York,US","2020-02-15",-3.5,-0.1,-7.3
"New York,US","2020-02-16",2.9,7.7,-1.2
"New York,US","2020-02-17",6.9,11.1,3.8
"New York,US","2020-02-18",6,8.8,3.8
"New York,US","2020-02-19",7.1,11,2.1
"New York,US","2020-02-20",0.9,2.8,-1.7
"New York,US","2020-02-21",-0.6,3.3,-4
"New York,US","2020-02-22",4.4,10.6,-0.7
"New York,US","2020-02-23",7.7,13.8,2.3
"New York,US","2020-02-24",8.8,16.7,4.4
"New York,US","2020-02-25",8.5,9.5,7.2
"New York,US","2020-02-26",7.8,8.3,7.2
"New York,US","2020-02-27",4.8,7.1,0.6
"New York,US","2020-02-28",2,5.6,-1.2
"New York,US","2020-02-29",0.3,3.2,-1.7
"New York,US","2020-03-01",2.4,8.7,-2.9
"New York,US","2020-03-02",9.1,14.3,3.9
"New York,US","2020-03-03",11.1,14.8,8.9
"New York,US","2020-03-04",10.2,13.8,7.2
"New York,US","2020-03-05",7.6,12.1,4.3
"New York,US","2020-03-06",5.5,7.8,3.8
"New York,US","2020-03-07",5.9,11,3.3
"New York,US","2020-03-08",8,15,2.2
"New York,US","2020-03-09",13.5,21.7,6.8
"New York,US","2020-03-10",14.6,17.3,11.2
"New York,US","2020-03-11",10.7,14.4,7.1
"New York,US","2020-03-12",8.2,8.9,6.7
"New York,US","2020-03-13",12.9,20.7,8.2
"New York,US","2020-03-14",10.1,14.9,6.7
"New York,US","2020-03-15",9.1,13.7,6.6
"New York,US","2020-03-16",5.2,7.8,1.6
"New York,US","2020-03-17",8.3,11.7,5.6
"New York,US","2020-03-18",8.8,12.1,6.1
"New York,US","2020-03-19",8.3,10.7,6.1
"New York,US","2020-03-20",13.7,22.9,8.4
"New York,US","2020-03-21",10.5,19,6.6
"New York,US","2020-03-22",4.9,8.3,2.1
"New York,US","2020-03-23",4.2,5.6,3.8
"New York,US","2020-03-24",8,14.2,3.3
"New York,US","2020-03-25",6.5,7.2,5.6
"New York,US","2020-03-26",8.7,15.5,4.3
"New York,US","2020-03-27",14.3,21,10
"New York,US","2020-03-28",9.5,12.8,7.8
"New York,US","2020-03-29",7.9,8.3,7.2
"New York,US","2020-03-30",8.3,10,6.6
"New York,US","2020-03-31",6.7,7.9,5.6
"New York,US","2020-04-01",8.7,14.2,4.3
"New York,US","2020-04-02",10,16,4.3
"New York,US","2020-04-03",10.2,11.6,7.8
"New York,US","2020-04-04",11,16.1,8.3
"New York,US","2020-04-05",11.4,18.3,7.9
"New York,US","2020-04-06",13.9,19.7,10
"New York,US","2020-04-07",14,18.9,10.1
"New York,US","2020-04-08",14.1,19.2,10
"New York,US","2020-04-09",10.9,14.4,8.4
"New York,US","2020-04-10",7.1,9.4,4.3
"New York,US","2020-04-11",9.1,13.8,4.3
"New York,US","2020-04-12",12.3,18.2,7.8
"New York,US","2020-04-13",14.6,18.4,11.9
"New York,US","2020-04-14",11.8,16,8.8
"New York,US","2020-04-15",9.5,12.7,6.1
"New York,US","2020-04-16",8.2,11,5
"New York,US","2020-04-17",6.5,10,3.3
"New York,US","2020-04-18",7.4,8.8,6.6
"New York,US","2020-04-19",10.4,16.2,4.4
"New York,US","2020-04-20",11.9,13.8,9.4
"New York,US","2020-04-21",10.2,15,6.6
"New York,US","2020-04-22",7.6,12.7,3.3
"New York,US","2020-04-23",7.6,11.6,5.6
"New York,US","2020-04-24",8.4,10,6.6
"New York,US","2020-04-25",11.8,18.2,7.8
"New York,US","2020-04-26",9.2,10.6,7.1
"New York,US","2020-04-27",7.7,10.6,5.6
"New York,US","2020-04-28",11.7,19.3,5.6
"New York,US","2020-04-29",10.8,13.4,8.9
"New York,US","2020-04-30",12.6,15.1,10.6
"New York,US","2020-05-01",14.6,19.3,11.7
"New York,US","2020-05-02",17.3,23.3,11.2
"New York,US","2020-05-03",19,26.1,12.9
"New York,US","2020-05-04",17.6,22.8,11.1
"New York,US","2020-05-05",12.9,18.3,8.3
"New York,US","2020-05-06",10.5,12.8,8.3
"New York,US","2020-05-07",13.9,20.5,8.3
"New York,US","2020-05-08",10.4,15.6,7.8
"New York,US","2020-05-09",5.9,9.2,2.1
"New York,US","2020-05-10",11.1,17.8,4.3
"New York,US","2020-05-11",12,16.1,8.8
"New York,US","2020-05-12",11.5,16.6,7.1
"New York,US","2020-05-13",11.9,18.7,6.1
"New York,US","2020-05-14",14.9,18.8,9.9
"New York,US","2020-05-15",21.2,27.3,15.7
"New York,US","2020-05-16",21,24.9,17.9
"New York,US","2020-05-17",15.6,18.9,13.3
"New York,US","2020-05-18",16.2,20.6,13.3
"New York,US","2020-05-19",15.7,19.4,12.9
"New York,US","2020-05-20",14.1,18.8,11.2
"New York,US","2020-05-21",14.1,19.3,9.9
"New York,US","2020-05-22",17.6,24.3,12.9
"New York,US","2020-05-23",16.4,19.3,13.8
"New York,US","2020-05-24",15.6,21,12.1
"New York,US","2020-05-25",17,22.7,13.4
"New York,US","2020-05-26",18,23.9,14.4
"New York,US","2020-05-27",18.6,24.3,15
"New York,US","2020-05-28",20.1,23.9,16.8
"New York,US","2020-05-29",22.8,27.2,18.4
"New York,US","2020-05-30",23.4,28.3,19.4
"New York,US","2020-05-31",18.7,22.7,14.3
"New York,US","2020-06-01",17.3,23.2,11.7
"New York,US","2020-06-02",19.3,23.3,15.1
"New York,US","2020-06-03",21,26.1,16.2
"New York,US","2020-06-04",23.7,30.6,19.4
"New York,US","2020-06-05",22.5,28.2,20
"New York,US","2020-06-06",24.8,30,20.7
"New York,US","2020-06-07",22.3,26.5,17.8
"New York,US","2020-06-08",21.8,27.7,17.1
"New York,US","2020-06-09",24.6,30.7,18.4
"New York,US","2020-06-10",24.5,28.3,21.7
"New York,US","2020-06-11",23.4,27.2,21.8
"New York,US","2020-06-12",25,29.3,20.7
"New York,US","2020-06-13",20.9,25.5,16.7
"New York,US","2020-06-14",18.8,24.2,14.3
"New York,US","2020-06-15",19.6,23.4,17.1
"New York,US","2020-06-16",20.5,25,17.1
"New York,US","2020-06-17",20.6,26.1,17.8
"New York,US","2020-06-18",21,24.4,18.9
"New York,US","2020-06-19",22.3,27.3,18.4
"New York,US","2020-06-20",24.2,29.4,20.7
"New York,US","2020-06-21",24.8,30,20.7
"New York,US","2020-06-22",26.2,32.2,21.8
"New York,US","2020-06-23",25.7,28.9,22.9
"New York,US","2020-06-24",26.5,30,23.4
"New York,US","2020-06-25",25.1,29.4,22.2
"New York,US","2020-06-26",25.5,30.6,20.7
"New York,US","2020-06-27",24.2,26,21.8
"New York,US","2020-06-28",25.8,31.2,22.3
"New York,US","2020-06-29",25.3,31.6,21.6
"New York,US","2020-06-30",23.1,27,20.6
"New York,US","2020-07-01",22.8,25.7,19.5
"New York,US","2020-07-02",26.4,32.2,21.1
"New York,US","2020-07-03",27.8,32.8,23.3
"New York,US","2020-07-04",24.7,31.1,21.1
"New York,US","2020-07-05",26.9,33.8,22.2
"New York,US","2020-07-06",26.2,33.9,22.2
"New York,US","2020-07-07",25,27.6,22.8
"New York,US","2020-07-08",25.8,29.9,23.9
"New York,US","2020-07-09",26.8,31.7,23.4
"New York,US","2020-07-10",24.3,25.6,23.3
"New York,US","2020-07-11",26.1,30.5,23.3
"New York,US","2020-07-12",27.3,32.1,22.8
"New York,US","2020-07-13",27.2,32,22.8
"New York,US","2020-07-14",27,31.5,22.2
"New York,US","2020-07-15",25,28.7,22.8
"New York,US","2020-07-16",23.5,26.1,21.7
"New York,US","2020-07-17",24.9,31,21.1
"New York,US","2020-07-18",28.3,34.8,23.8
"New York,US","2020-07-19",29,34.9,24.4
"New York,US","2020-07-20",30.4,34.9,26.8
"New York,US","2020-07-21",29.4,33.8,26.6
"New York,US","2020-07-22",27.7,34.3,23.3
"New York,US","2020-07-23",26.6,31.6,23.3
"New York,US","2020-07-24",25,26.6,23.3
"New York,US","2020-07-25",27.5,32.1,23.8
"New York,US","2020-07-26",29.5,34.3,25
"New York,US","2020-07-27",30.2,34.9,25.7
"New York,US","2020-07-28",29.8,33.4,26.8
"New York,US","2020-07-29",29,32.7,25.1
"New York,US","2020-07-30",29.2,33.3,25.6
"New York,US","2020-07-31",24.6,28.3,21.9
"New York,US","2020-08-01",27.2,32.7,23.3
"New York,US","2020-08-02",28.1,32.1,25
"New York,US","2020-08-03",28.4,32.7,23.7
"New York,US","2020-08-04",25.1,27.2,22.2
"New York,US","2020-08-05",27.3,31.6,23.9
"New York,US","2020-08-06",25.5,28.2,23.7
"New York,US","2020-08-07",24.1,27.1,21.1
"New York,US","2020-08-08",25.1,30.4,22.7
"New York,US","2020-08-09",26.4,31.1,22.8
"New York,US","2020-08-10",28.4,33.3,24.4
"New York,US","2020-08-11",28,31.6,25.1
"New York,US","2020-08-12",27.7,33.1,23.3
"New York,US","2020-08-13",25.5,26.2,23.3
"New York,US","2020-08-14",27.2,31.5,23.8
"New York,US","2020-08-15",25.7,29.9,23.3
"New York,US","2020-08-16",21.4,22.9,20.6
"New York,US","2020-08-17",23,28.8,19.9
"New York,US","2020-08-18",24.2,29.8,19.3
"New York,US","2020-08-19",23.3,26.5,20.6
"New York,US","2020-08-20",24,29.3,19.3
"New York,US","2020-08-21",25.3,31,20.7
"New York,US","2020-08-22",26.7,31.5,23.4
"New York,US","2020-08-23",26.4,31.5,23.4
"New York,US","2020-08-24",27.8,32.2,23.9
"New York,US","2020-08-25",27.6,32.8,23.9
"New York,US","2020-08-26",24.2,28.1,20.6
"New York,US","2020-08-27",26.2,32.8,21.1
"New York,US","2020-08-28",25.5,31.1,22.2
"New York,US","2020-08-29",24.7,27.8,22.8
"New York,US","2020-08-30",24.3,28.7,20.6
"New York,US","2020-08-31",22.7,25.6,20.5
"New York,US","2020-09-01",23.1,27.7,19.4
"New York,US","2020-09-02",24.3,27.7,21.6
"New York,US","2020-09-03",26.2,32,23.3
"New York,US","2020-09-04",26,31.5,21.7
"New York,US","2020-09-05",24,28.2,20.5
"New York,US","2020-09-06",23.6,28.8,20
"New York,US","2020-09-07",23.4,27.1,20.6
"New York,US","2020-09-08",24.2,28.7,21.6
"New York,US","2020-09-09",24.3,27.1,22.1
"New York,US","2020-09-10",24.9,28.3,23.3
"New York,US","2020-09-11",23.9,27,20.6
"New York,US","2020-09-12",20.6,23.3,18.3
"New York,US","2020-09-13",21.9,25.5,18.3
"New York,US","2020-09-14",22.8,26,18.3
"New York,US","2020-09-15",17.5,22,13.8
"New York,US","2020-09-16",19.2,23.2,15.6
"New York,US","2020-09-17",21.3,24.9,18.8
"New York,US","2020-09-18",20.4,23.2,17.1
"New York,US","2020-09-19",16.1,20.4,11.6
"New York,US","2020-09-20",15.9,19.8,12.1
"New York,US","2020-09-21",16.7,20.9,12.7
"New York,US","2020-09-22",18,24.8,12.1
"New York,US","2020-09-23",21.6,28.2,16.1
"New York,US","2020-09-24",21.2,24.3,17.8
"New York,US","2020-09-25",20.9,25.6,17.8
"New York,US","2020-09-26",21,23.8,18.8
"New York,US","2020-09-27",22.7,27.1,20
"New York,US","2020-09-28",22.7,26.6,21.1
"New York,US","2020-09-29",21.7,23.3,20.6
"New York,US","2020-09-30",19.6,22.1,16.7
"New York,US","2020-10-01",19.2,22.8,16.6
"New York,US","2020-10-02",17.1,21,14.3
"New York,US","2020-10-03",16.7,21,13.2
"New York,US","2020-10-04",16.5,19.3,14.2
"New York,US","2020-10-05",16.2,20,12.5
